,lon,lat,do_we_have_an_observation_in_middle_fifth,Frontal_ablation_2000_to_2010_gt_per_yr_mean,Frontal_ablation_2000_to_2010_gt_per_yr_mean_err,Frontal_ablation_2010_to_2020_gt_per_yr_mean,Frontal_ablation_2010_to_2020_gt_per_yr_mean_err,RGIId,Number_of_children
0,-132.79070306743426,57.50362020721641,,0.0790178268051036,0.010159633365355802,0.07917769284838448,0.011065758071407002,RGI60-01.03377,
1,-132.35439464690924,56.836475232548466,,0.006336111417437598,0.004527517461242951,0.001872639046319785,0.002419624458448293,RGI60-01.03622,
2,-133.16509373690369,57.931082749201984,,0.0010886206893113823,0.004040535931180342,0.002008503112102834,0.001984226161191703,RGI60-01.03890,2.0
3,-133.06671035678525,57.83221446819778,,0.13280555953238096,0.013807125261139377,0.16365364342728567,0.012002387101292897,RGI60-01.04375,
4,-148.71506603447892,60.65459545829574,,0.0004012611748360921,0.001797400091102157,0.0014147524459561546,0.001991789345756663,RGI60-01.09426,
5,-148.68766265255059,60.6443607773019,,3.539759179720038e-05,0.0005797312423300661,0.0004996530994466751,0.0005803454459945276,RGI60-01.09519,
6,-148.42038954168638,60.27482588891413,,0.24823757344486982,0.010318518975368281,0.21300218283195788,0.005025819525288257,RGI60-01.09639,
7,-148.4592650473312,60.17876837241126,,0.012503303789979476,0.007299761290605274,0.005935842800860904,0.0039288344007985775,RGI60-01.09757,
8,-148.4513522896415,60.97137959887652,,0.00893804286067015,0.009218693728755662,0.0020268838305230025,0.007203522869126485,RGI60-01.09783,
9,-148.4002522125311,60.11537258073432,,0.005228572388884601,0.00396995606230261,0.009233019152895709,0.0047608540674625175,RGI60-01.09798,
10,-148.44325563826513,61.05488700267031,,0.009458030428262537,0.016848352342474653,0.025181312309151938,0.006648177888213592,RGI60-01.09810,
11,-148.1768944363026,61.12122391334547,,0.0014251018453669657,0.0011475830998282238,0.00045527678820702825,0.000659627006734293,RGI60-01.10188,
12,-148.12135687501234,61.122297949572044,,0.0009986651575348224,0.0008674359324999468,0.00026735126252652773,0.0003082309842572168,RGI60-01.10299,
13,-148.12597478906218,61.151057079130794,,0.0815811009374375,0.01431361632995576,0.08662391614096657,0.0077669810095854315,RGI60-01.10325,
14,-147.8720571966405,61.18858959018948,,0.0005911057814978785,0.0006462472539835042,0.000541800002742059,0.0005324197839215385,RGI60-01.10355,
15,-147.8117048457898,61.2327125695537,,2.1758973261889244e-06,0.0010496285422857824,0.0005516824370160568,0.001067682873606782,RGI60-01.10402,
16,-147.77658706778746,61.25304249810817,,0.00012205061529797277,0.0005981228586590585,0.0022806787132103037,0.0020071144200496873,RGI60-01.10431,
17,-147.6963016158604,61.28405419428401,1.0,0.5839902320346126,0.0120932599003013,0.5328192296182727,0.011737149513832975,RGI60-01.10575,
18,-147.50991777693469,61.151445379135424,,0.09287168142259287,0.007610807769659408,0.06483401659731297,0.0029769483876907967,RGI60-01.10607,
19,-147.60113443215832,61.23731813480077,1.0,0.17737127412000983,0.005605712450135013,0.16404958026950484,0.0037206152056678283,RGI60-01.10612,
20,-147.10738593487565,61.160329191144434,1.0,3.6976722356022904,0.13551590384505588,3.260109512831112,0.12463398415866024,RGI60-01.10689,2.0
21,-146.66112013786662,61.16746517696216,,0.0030873056757683235,0.0033032367626575024,0.0028932336617848464,0.002665454359258472,RGI60-01.10836,
22,-141.16401953899356,60.17803684244821,,0.0024625163116056576,0.002781223414939239,0.0004202832660459299,0.00408408190469744,RGI60-01.13638,
23,-139.6130251967881,60.02410257047313,,0.02287414888946939,0.023425972040351534,0.01149790840334471,0.011521476699059561,RGI60-01.14391,
24,-139.47056521373645,60.02516299519913,1.0,4.235419924723161,0.054305109492375735,3.6640333775366596,0.055119421743429285,RGI60-01.14443,2.0
25,-141.37050554652006,60.161334534580014,1.0,1.4134851918695672,0.010791357212075373,1.8145983624162256,0.011858162788258578,RGI60-01.14683,
26,-141.50878307806104,60.06574503574802,,0.0018582911038684056,0.0020233707768288,0.0016049307046419616,0.0017586920562259554,RGI60-01.14876,
27,-141.6004716194952,60.17324156826677,,0.5606631187348782,0.013807883705131562,0.38952543462745576,0.006211126434833971,RGI60-01.14878,
28,-149.7579498209115,59.95506147239771,,0.2076767614551647,0.009104923565470668,0.18323594410439564,0.004458470545608248,RGI60-01.17807,
29,-149.8808252170848,59.85591786623107,,0.024103811716564286,0.0062565749404798225,0.025369872664431654,0.002527674978714559,RGI60-01.17840,
30,-150.2191396163919,59.75540220417182,,0.023951684661769713,0.013067174850674178,0.013702042241329992,0.0042553275572161774,RGI60-01.17876,
31,-136.92968370191002,58.887509830889364,,0.0008438433080470839,0.000867990827349152,0.0016403196054735538,0.00126142366568687,RGI60-01.20470,
32,-137.1262432404826,58.833302193011335,,0.18342446047190014,0.008987920768276635,0.14789244757897532,0.0054580066167908324,RGI60-01.20734,
33,-137.27998908062884,58.468572947898785,,0.00768854230441579,0.007850153331161987,0.006458446422794305,0.006658177235870577,RGI60-01.20791,
34,-137.10059986046883,58.83023437554219,,0.0001813830344531839,0.0003755456186615098,0.000493580471897873,0.0005777106514200031,RGI60-01.20830,
35,-137.0751433844599,59.03899132822863,,0.0392719463665696,0.007028280095040209,0.05099964042048639,0.0051302260246565215,RGI60-01.20891,
36,-136.07404109508263,59.04384666640201,,0.004961838675412103,0.0040394197458678794,0.011485219473072463,0.012442134317580344,RGI60-01.20968,
37,-141.54685488460166,60.11508181558624,,0.0023057296834105598,0.0023309338995025596,0.008034374700830228,0.005929308289817966,RGI60-01.23642,
38,-148.71124464196626,60.670382328581276,,0.0006724232816497359,0.0006203937579112828,0.00016813518233858678,0.0004281846791868304,RGI60-01.24715,
39,-137.06409642943962,59.068979479059266,,0.002045803797510859,0.009533866261162472,0.006955867591642883,0.008012078103902216,RGI60-01.26732,2.0
40,-76.14281501947126,80.89113547314172,1.0,0.046893233097521345,0.013662562321991808,0.037725497927621844,0.011477097462190349,RGI60-03.00108,
41,-76.34143214231638,80.81656255731832,1.0,0.018190403659605725,0.010174988489159171,0.010916210523122742,0.0026609213253449933,RGI60-03.00113,
42,-77.91731245583706,80.55828611943208,1.0,0.028431290499208065,0.005705818601488241,0.007916763391027853,0.0036344842063101316,RGI60-03.00123,
43,-80.23799823490629,79.70629097396376,,0.0069103710899331185,0.00823920820936779,0.005958206150693923,0.00402289414155111,RGI60-03.00175,
44,-79.64593171736786,79.68353223017922,1.0,0.03502956445868863,0.011551098249220662,0.06826154265368173,0.015534723965723756,RGI60-03.00183,
45,-77.19185845394921,79.56514906665544,1.0,0.005831728893339272,0.005831728893339272,0.007909496738906025,0.0019185095567915615,RGI60-03.00191,
46,-74.93499215282638,79.816605819511,1.0,0.03893717274805436,0.012230092050119974,0.052929494813790806,0.007744744178694344,RGI60-03.00237,
47,-74.35427747526205,79.89671734842226,1.0,0.004931755884875769,0.004931755884875769,0.013456281164296147,0.0022813342191601764,RGI60-03.00251,
48,-72.38741021205907,80.07243564413575,1.0,0.0013098476784636037,0.003287128866183825,0.000908037884398031,0.00287764216818545,RGI60-03.00283,
49,-72.44018993932755,80.23028428137773,1.0,0.0032587601632134127,0.0022250950102174942,0.00319119031713894,0.0017609792114611988,RGI60-03.00300,
50,-71.0744615985511,80.57441652329237,1.0,0.009406636290344989,0.009709729285978805,0.007372012688724691,0.007876778442124347,RGI60-03.00366,
51,-78.03060318071437,79.36600666336109,1.0,0.0032817055422112514,0.0023577959317777953,0.0014732645564473764,0.0012017748303905411,RGI60-03.00419,2.0
52,-74.75375658122417,79.77697026682107,,0.00038143312766020606,0.0005184204996215715,0.0003509588691800445,0.0007399869520555684,RGI60-03.00523,
53,-74.00823840645451,79.78790753921503,,0.000144972893767189,0.00014604078130639665,0.0018596403474120862,0.0009094641862032235,RGI60-03.00552,
54,-74.28938849627926,79.79169676178407,,0.0010914753332731857,0.000996432123919559,0.0011231739432000084,0.0010801630988874244,RGI60-03.00555,
55,-74.56220430159505,79.78874652592438,,0.0003060406816408643,0.0006165114428076278,0.0007576876554705441,0.0008451913539833628,RGI60-03.00560,
56,-74.65856186886587,79.78341126639829,,0.0001432396893608629,0.00013979020262223853,6.736388413047342e-05,7.317040198616382e-05,RGI60-03.00562,
57,-73.80878721152365,79.76782682141808,,0.0003086324995516686,0.00041666503845829057,0.0002368251342203727,0.00040279707226106024,RGI60-03.00571,
58,-81.99502971156235,76.5743556091377,,4.8452253343976985e-05,0.00011252343750013292,9.528868478190803e-05,0.00015727221057676967,RGI60-03.00702,
59,-82.34637535905402,76.57206422405972,,0.002938859734584789,0.0016658498402833534,0.0013079482305292781,0.0013120868523335634,RGI60-03.00704,
60,-92.32002510094527,79.45350045499407,1.0,0.0071924853647494565,0.005416379139485792,0.0724152768438016,0.008385828580871259,RGI60-03.00832,
61,-91.76543794392875,78.54863745656769,1.0,0.0407149761090286,0.011107074247915986,0.024777526565452193,0.009460156731629974,RGI60-03.00994,
62,-79.2050069740505,76.04959891093173,,0.00394024869622785,0.002398984657384466,0.006502953087474713,0.0032568931143601982,RGI60-03.01405,
63,-79.53464267505015,75.94144545580522,,0.0049611523969524205,0.0031821653782905706,0.007871155308582805,0.004049069689343653,RGI60-03.01408,
64,-79.40818788239196,75.97889629128078,,0.0031294669958392895,0.002417278755717562,0.0026301077542657315,0.0019965163428582737,RGI60-03.01416,
65,-79.32628204553089,75.99607015520209,,0.002385239219533702,0.001844215778524546,0.0024551805327073075,0.0016793188357102505,RGI60-03.01422,
66,-79.55660831374954,75.919633648512,,0.00025863235698703635,0.0002845500659690696,0.0008231115099866129,0.0006517985423909417,RGI60-03.01438,
67,-79.25403779913455,76.01643812964458,,0.0008770136306030536,0.0006030212319038342,0.0015316172724360803,0.0009554624629741341,RGI60-03.01439,
68,-79.0233948705682,76.10881430574999,,0.0001398840381705978,0.00021764998516208954,0.00039527362006641057,0.00039134784092130536,RGI60-03.01444,
69,-78.93156823871016,76.10096064637689,,0.003869980389790313,0.00292449446752276,0.007925634482180956,0.004414230824522962,RGI60-03.01447,
70,-85.13141739938021,74.50896534244343,,0.0015215797718533418,0.0009482188177067427,6.926222050081944e-05,7.559402582273929e-05,RGI60-03.01469,
71,-85.09238915340131,74.57107405021705,,0.0005717378677576857,0.0005149706830974712,0.00039175592759090484,0.000512487267864645,RGI60-03.01471,
72,-87.51823095120736,74.47292830301653,,7.335797057026138e-05,0.00015205926080260089,4.0873951371963265e-05,0.0001424753423237566,RGI60-03.01474,
73,-87.46598557518561,74.52015304908103,,0.0006581203966167105,0.000521148297999863,0.00017959101021893604,0.0004250636929168448,RGI60-03.01475,
74,-89.58795356374145,76.3153724794677,,0.007804197295328859,0.0037609427000753017,0.007603047665728042,0.0035127030020358674,RGI60-03.01477,
75,-89.73973446028688,76.31919540099739,,0.0009312006062712802,0.0014184806467726666,0.0007082055140593848,0.0005322211945324327,RGI60-03.01478,
76,-77.85450460473248,76.81800911075632,,0.007699915027285301,0.012877044019099587,0.0205945243732729,0.013952209550805433,RGI60-03.01482,
77,-78.6261231524748,76.80990022934257,,0.017946171257997613,0.015324695556393951,0.021901110546327027,0.020894701173009483,RGI60-03.01483,
78,-79.70161587985396,77.23958808712307,1.0,8.117490296269259e-05,6.489081348675747e-05,6.109593476506608e-05,6.336470485562601e-05,RGI60-03.01485,
79,-79.50352004421337,77.22720905767167,,0.00011316117958775056,0.00022199795866885042,0.0005398658458445182,0.0003368423341978187,RGI60-03.01487,
80,-79.3544288350095,77.21151492201888,,0.029961759386642854,0.019317425351589902,0.022772679327447254,0.012942355467844262,RGI60-03.01490,
81,-79.92311546307555,77.20788292449507,,0.00033912416578020483,0.0005535499777330555,0.0008355834012387643,0.000581912457626833,RGI60-03.01493,
82,-79.95939588079999,77.19952325440094,,0.0005755269217239429,0.0005495527023919373,0.0008388143925922613,0.0005171641035490156,RGI60-03.01496,
83,-80.19994852502921,77.16927638101295,,0.0005302719882174442,0.0005134785516236291,0.00050973692173562,0.0004187594550659432,RGI60-03.01499,
84,-80.25739501654466,77.14970078205916,,0.0019015125004928518,0.0013239204134184142,0.0012384964880752896,0.0009762989707573699,RGI60-03.01502,
85,-79.97869563536638,77.18576248776239,,0.00011615543129076198,0.0001506521732039123,4.976499866859593e-05,0.0001859649209329525,RGI60-03.01503,
86,-79.11382991233023,77.1538550520824,,0.015786139842209796,0.011833464246973893,0.011775900478562789,0.008547688383716718,RGI60-03.01506,
87,-80.02401225140024,77.17067576571574,,0.0005324032140265817,0.0007732922887743968,0.0010761322241437748,0.0007751326335862975,RGI60-03.01508,
88,-80.28428944199635,77.1324913011367,,0.0027770604545586616,0.002006692730989412,0.0012827453743976891,0.001306251168870218,RGI60-03.01509,
89,-80.38762845306404,77.06943942450188,,0.0012694093685798398,0.0014461612025144872,0.0023308701456423338,0.0014963238774121357,RGI60-03.01512,
90,-79.05985637083845,77.10340659660429,,0.014559298597450166,0.010008611332836233,0.014705100600175863,0.008078688268914684,RGI60-03.01514,
91,-80.1792641939325,77.10422927228004,,0.0008085872165825545,0.0006928866673860103,0.0008605744827905652,0.0006258092501935083,RGI60-03.01516,
92,-79.32367826949383,76.88596821062782,1.0,0.2753171701869592,0.1270236463233761,0.34487263759770326,0.07936655800874454,RGI60-03.01517,
93,-79.14067602500681,77.05713589220557,,0.0003379290511178732,0.000644351669509817,0.0006740256031629417,0.0006192788823331295,RGI60-03.01519,
94,-79.27827128548994,77.00702021676145,,0.001710241289219172,0.0018253057685893872,0.00218665544686368,0.001607709255210551,RGI60-03.01520,
95,-79.16974119983243,77.04624907459562,,0.0002763827357582366,0.0004503098278259918,0.0006606765023523063,0.0005398019915651844,RGI60-03.01522,
96,-78.29409577897033,77.00267305409797,,0.02336921631343917,0.01951502895962019,0.017663231369565588,0.00945409136729645,RGI60-03.01523,
97,-78.05556248439107,76.98146911890083,,0.011635221658256409,0.008678520082999585,0.0062594466021144626,0.0071670910402601515,RGI60-03.01527,
98,-77.9609125821921,76.93658241380578,,0.0062909108302772725,0.006513866003363169,0.007853056163242635,0.007957212352890305,RGI60-03.01529,
99,-78.50509667538508,76.9428695337369,,0.0023122185404255893,0.002759144122508248,0.003274201535938517,0.0021849943235530737,RGI60-03.01530,
100,-78.55857509132531,76.88601347066653,,0.002004371818390859,0.00164163482125169,0.0024335707882417344,0.0015664839013252,RGI60-03.01533,
101,-77.92313317525695,76.88399081822116,,0.004398510024346624,0.007027514463357051,0.012263962877835941,0.00929455053536667,RGI60-03.01535,
102,-77.98215892959882,76.67111489968998,,0.023503524266830344,0.02257518605003981,0.0364812697405078,0.025051093166489905,RGI60-03.01544,
103,-80.85025643947877,76.45662728098131,1.0,0.0074549653670236285,0.00516271125443041,0.007827022636003066,0.006181985265785492,RGI60-03.01555,
104,-78.6191338573889,76.58904570357997,,0.0128530155899822,0.012606045481219331,0.01133420473923091,0.01139901619397281,RGI60-03.01564,
105,-78.87714827318854,76.55952254603403,,0.007925011078685703,0.008443452561107153,0.01180531235903196,0.009580878765080434,RGI60-03.01566,
106,-78.31722988999803,76.53918095311772,,0.011527274178212421,0.007818902662568503,0.017875499277232584,0.010977306930462706,RGI60-03.01571,
107,-79.15722242100179,76.44828755109585,,0.013600249705574786,0.012292312004436236,0.024354353482189464,0.017280164470119742,RGI60-03.01572,
108,-78.58868265738056,76.5416002176402,,0.0010984137596916632,0.0007853884551426059,0.0026068692280353206,0.0016520142960661185,RGI60-03.01575,
109,-79.42184460554789,76.33863717147354,,0.020369217008172888,0.015489799308478401,0.033059699037588014,0.02329225659309243,RGI60-03.01576,
110,-78.56872332722028,76.50232202011277,,0.001523891494978813,0.0010603497435385668,0.0014957879536286506,0.0010709865107731904,RGI60-03.01577,
111,-78.56220783728611,76.48969940255027,,0.0010018753659836307,0.0006820729059574232,0.000853915558667071,0.0006653378265300547,RGI60-03.01582,
112,-79.83923491602266,76.27632818521272,,0.002473554144401417,0.0022044033385697063,0.003956728948548321,0.0023919670591488387,RGI60-03.01585,
113,-79.99015462987258,76.25874065614188,,0.005032166778476007,0.0036223067093675947,0.005287916723473226,0.0032609966470051772,RGI60-03.01586,
114,-80.71673561199975,76.16661012145697,1.0,0.0007494061613660555,0.0005378699686837113,0.001230810465840406,0.0006953093679891657,RGI60-03.01590,
115,-80.60404873811943,77.23940244945302,,0.00020745811223647206,0.00034708831452373633,0.0006854520508936641,0.0004251962105994201,RGI60-03.01605,
116,-79.7631729237902,77.22530202154921,1.0,0.0006552020855692867,0.00044314051451418415,0.0007070325009071207,0.00035741888638452884,RGI60-03.01608,
117,-80.45931325747782,77.22874316150414,,0.00019960366047456322,0.0003379945560764412,0.0006139216271029251,0.00050336206594744,RGI60-03.01609,
118,-78.82891677666322,76.81500780995675,,0.0009893152858011034,0.0007457264959919694,0.0005812859765105536,0.0007067135832339858,RGI60-03.01614,
119,-78.54837787250477,76.87039335695529,,0.00115937473405313,0.001054973884333184,0.0012391688189058185,0.0010851144480706638,RGI60-03.01617,
120,-78.00194726049234,76.95986304783638,,0.0023514647759029375,0.0018100378132403492,0.004763617414319066,0.003090852320069193,RGI60-03.01618,
121,-77.89709982771015,76.84797681944072,,0.0009441838395118115,0.0007700447026040974,0.0019856067716242905,0.001380281595834461,RGI60-03.01619,
122,-78.99116999418632,76.4716691673818,,0.0011211905040672166,0.0008015434040500034,0.0006735822582667086,0.0007188007571952336,RGI60-03.01621,
123,-78.03257019328379,78.83013945369422,,0.0013352756157415289,0.0010493694116965925,0.00021007486071192256,0.00031444803430903694,RGI60-03.01630,
124,-79.5959868188331,77.33330964234287,1.0,0.05015605529661242,0.014453429367893188,0.047192134980007225,0.005520260599810028,RGI60-03.01633,
125,-77.37606843876728,77.96966726566467,1.0,0.012866039576427221,0.006847284299537493,0.004726311510418361,0.002638204128312767,RGI60-03.01637,
126,-78.20377345951164,78.85256529660958,1.0,0.008974100345912788,0.003152379399419442,0.0072760986445121,0.002996354951341889,RGI60-03.01641,
127,-77.99973164384593,78.94754547064124,1.0,0.005440657983471681,0.0037970815303774064,0.002350271118952192,0.0016892920682367366,RGI60-03.01644,
128,-78.00965413816904,79.04418637950593,1.0,7.575060377118588e-05,9.86398478880374e-05,2.081612016023075e-05,5.9284930163626864e-05,RGI60-03.01650,
129,-78.12675369545605,79.04584171172247,1.0,0.0001380015112874499,0.00015949148222437102,9.648382617632161e-05,0.00012813523750907326,RGI60-03.01651,
130,-78.62388114212277,79.05138274526973,,0.0009516742729109754,0.0009897042642138625,0.0009444739120340277,0.000961862492207642,RGI60-03.01653,
131,-77.21881752685209,77.95357592385626,,0.0010194677369422028,0.0007570703711442835,0.0007719726844251728,0.0006940398568004414,RGI60-03.01658,
132,-79.40407826606766,77.30856948277966,,0.0008099198930539389,0.0006971512797413003,0.0007377024005607149,0.0009254366634464703,RGI60-03.01659,
133,-79.35193068676443,77.3032693092167,,0.0003524581036797805,0.0003660765801169045,0.00038871734927517325,0.0003671796503711541,RGI60-03.01660,
134,-79.05189164504846,77.32646531763862,1.0,0.0016485387312877979,0.0009076273860420375,0.0024474011768741157,0.0011177042010166885,RGI60-03.01662,
135,-78.93113580590429,77.37225201081318,1.0,6.133001942240684e-05,0.00018480415473761207,0.0002180048228905091,0.0002179548806105086,RGI60-03.01663,
136,-78.90163512868352,77.38774597942113,1.0,0.002364075968315377,0.0014716305934759952,0.001778391091785264,0.0011239937263175335,RGI60-03.01664,
137,-78.76040485662826,77.40166213849118,1.0,0.020691972677926832,0.012810015057628734,0.01768578417694239,0.007112936725664998,RGI60-03.01666,
138,-78.38824859974261,77.40510505400445,1.0,0.015729412314747254,0.010946464599354092,0.012675963683434545,0.006732341908090633,RGI60-03.01667,
139,-78.07355718243103,77.58723473859524,1.0,0.10612155637277372,0.047091722327254025,0.10590868548211768,0.03430409746412362,RGI60-03.01678,
140,-78.0937105655297,77.78057880353619,1.0,0.011599863445883707,0.008952935104160507,0.009783903680934507,0.006571411641843451,RGI60-03.01679,
141,-80.99034084995692,77.38878426204131,1.0,0.004794601730225948,0.006420480877732519,0.006131965978871865,0.0018731011157615317,RGI60-03.01686,
142,-75.67065426099614,78.52565911088189,1.0,0.010440234454267677,0.005791033417811839,0.006423154763966561,0.0040776700050846396,RGI60-03.01687,
143,-80.29876095030484,77.30849173610649,1.0,0.004634018454084773,0.0018821220017232526,0.0025954581761290963,0.0010103313565968486,RGI60-03.01688,
144,-79.86389204978971,77.30514571514327,,0.00023282570738526886,0.00037534015446596004,0.001092929971511126,0.000687573169173602,RGI60-03.01689,
145,-79.73322236446009,77.31881504936337,,0.001453822688840375,0.0009866687877770346,0.0022056390690278318,0.0011140177969760437,RGI60-03.01690,
146,-76.92667074314079,77.91296404131582,,0.016704242601492017,0.013795203586533942,0.008646959414370476,0.009622380892141498,RGI60-03.01692,
147,-76.31604505834326,78.0172465138924,,0.007974747712856063,0.008716247819487108,0.010432077699508829,0.007417177835934449,RGI60-03.01694,
148,-75.69458423129196,78.04619194470835,,0.004735419604708632,0.0033245828293055274,0.003102728330749499,0.002133172493730071,RGI60-03.01699,
149,-75.73244890305399,78.12796245892416,,0.005060882283565476,0.00519791204742837,0.002134992051953919,0.001857204835848627,RGI60-03.01703,
